Rule ID,Title,Description
xccdf_org.cisecurity.benchmarks_rule_5.5.1.2_Ensure_minimum_days_between_password_changes_is_7_or_more,Ensure minimum days between password changes is 7 or more,"
            "
xccdf_org.cisecurity.benchmarks_rule_5.5.1.3_Ensure_password_expiration_warning_days_is_7_or_more,Ensure password expiration warning days is 7 or more,"
            "
xccdf_org.cisecurity.benchmarks_rule_5.5.1.4_Ensure_inactive_password_lock_is_30_days_or_less,Ensure inactive password lock is 30 days or less,"
            "
xccdf_org.cisecurity.benchmarks_rule_5.5.1.5_Ensure_all_users_last_password_change_date_is_in_the_past,Ensure all users last password change date is in the past,"
            "
xccdf_org.cisecurity.benchmarks_rule_5.5.2_Ensure_system_accounts_are_secured,Ensure system accounts are secured,"
          "
xccdf_org.cisecurity.benchmarks_rule_5.5.3_Ensure_default_user_shell_timeout_is_900_seconds_or_less,Ensure default user shell timeout is 900 seconds or less,"
          "
xccdf_org.cisecurity.benchmarks_rule_5.5.4_Ensure_default_group_for_the_root_account_is_GID_0,Ensure default group for the root account is GID 0,"
          "
xccdf_org.cisecurity.benchmarks_rule_5.5.5_Ensure_default_user_umask_is_027_or_more_restrictive,Ensure default user umask is 027 or more restrictive,"
          "
xccdf_org.cisecurity.benchmarks_rule_5.6_Ensure_root_login_is_restricted_to_system_console,Ensure root login is restricted to system console,"
        "
xccdf_org.cisecurity.benchmarks_rule_5.7_Ensure_access_to_the_su_command_is_restricted,Ensure access to the su command is restricted,"
        "
xccdf_org.cisecurity.benchmarks_rule_6.1.1_Audit_system_file_permissions,Audit system file permissions,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.1.2_Ensure_permissions_on_etcpasswd_are_configured,Ensure permissions on /etc/passwd are configured,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.1.3_Ensure_permissions_on_etcpasswd-_are_configured,Ensure permissions on /etc/passwd- are configured,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.1.4_Ensure_permissions_on_etcshadow_are_configured,Ensure permissions on /etc/shadow are configured,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.1.5_Ensure_permissions_on_etcshadow-_are_configured,Ensure permissions on /etc/shadow- are configured,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.1.6_Ensure_permissions_on_etcgshadow_are_configured,Ensure permissions on /etc/gshadow are configured,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.1.7_Ensure_permissions_on_etcgshadow-_are_configured,Ensure permissions on /etc/gshadow- are configured,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.1.8_Ensure_permissions_on_etcgroup_are_configured,Ensure permissions on /etc/group are configured,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.1.9_Ensure_permissions_on_etcgroup-_are_configured,Ensure permissions on /etc/group- are configured,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.1.10_Ensure_no_world_writable_files_exist,Ensure no world writable files exist,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.1.11_Ensure_no_unowned_files_or_directories_exist,Ensure no unowned files or directories exist,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.1.12_Ensure_no_ungrouped_files_or_directories_exist,Ensure no ungrouped files or directories exist,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.1.13_Audit_SUID_executables,Audit SUID executables,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.1.14_Audit_SGID_executables,Audit SGID executables,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.1_Ensure_password_fields_are_not_empty,Ensure password fields are not empty,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.2_Ensure_no_legacy__entries_exist_in_etcpasswd,"Ensure no legacy ""+"" entries exist in /etc/passwd","
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.3_Ensure_root_PATH_Integrity,Ensure root PATH Integrity,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.4_Ensure_no_legacy__entries_exist_in_etcshadow,"Ensure no legacy ""+"" entries exist in /etc/shadow","
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.5_Ensure_no_legacy__entries_exist_in_etcgroup,"Ensure no legacy ""+"" entries exist in /etc/group","
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.6_Ensure_root_is_the_only_UID_0_account,Ensure root is the only UID 0 account,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.7_Ensure_users_home_directories_permissions_are_750_or_more_restrictive,Ensure users' home directories permissions are 750 or more restrictive,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.8_Ensure_users_own_their_home_directories,Ensure users own their home directories,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.9_Ensure_users_dot_files_are_not_group_or_world_writable,Ensure users' dot files are not group or world writable,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.10_Ensure_no_users_have_.forward_files,Ensure no users have .forward files,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.11_Ensure_no_users_have_.netrc_files,Ensure no users have .netrc files,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.12_Ensure_users_.netrc_Files_are_not_group_or_world_accessible,Ensure users' .netrc Files are not group or world accessible,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.13_Ensure_no_users_have_.rhosts_files,Ensure no users have .rhosts files,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.14_Ensure_all_groups_in_etcpasswd_exist_in_etcgroup,Ensure all groups in /etc/passwd exist in /etc/group,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.15_Ensure_no_duplicate_UIDs_exist,Ensure no duplicate UIDs exist,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.16_Ensure_no_duplicate_GIDs_exist,Ensure no duplicate GIDs exist,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.17_Ensure_no_duplicate_user_names_exist,Ensure no duplicate user names exist,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.18_Ensure_no_duplicate_group_names_exist,Ensure no duplicate group names exist,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.19_Ensure_shadow_group_is_empty,Ensure shadow group is empty,"
          "
xccdf_org.cisecurity.benchmarks_rule_6.2.20_Ensure_all_users_home_directories_exist,Ensure all users' home directories exist,"
          "
